,date,machine
2231,2016-06-01 00:00:00,H32
2232,2016-06-27 00:00:00,H32
2233,2016-07-01 15:00:00,H32
2234,2016-07-01 07:20:00,H32
2235,2016-07-21 09:20:00,H32
2236,2016-08-02 05:30:00,H32
2237,2016-08-17 11:00:00,H32
2238,2016-08-19 10:30:00,H32
2239,2016-09-16 05:45:00,H32
2240,2016-10-05 12:30:00,H32
2241,2016-10-07 11:00:00,H32
2242,2016-10-15 06:00:00,H32
2243,2015-08-19 00:00:00,Tsch2
2244,2015-04-15 00:00:00,Tsch2
2245,2015-04-10 00:00:00,Tsch2
2246,2016-10-04 12:00:00,FPI
2247,2016-08-09 09:00:00,FPI
2248,2016-08-09 10:30:00,FPI
2249,2016-06-15 12:00:00,FPI
2250,2016-05-12 00:00:00,FPI
2251,2016-05-11 00:00:00,FPI
2252,2016-05-09 00:00:00,FPI
2253,2016-03-28 00:00:00,FPI
2254,2016-02-18 00:00:00,FPI
2255,2015-12-08 00:00:00,FPI
2256,2015-11-24 00:00:00,FPI
2257,2015-10-23 00:00:00,FPI
2258,2015-10-14 00:00:00,FPI
2259,2015-09-16 00:00:00,FPI
2260,2015-09-09 00:00:00,FPI
2261,2015-08-18 00:00:00,FPI
2262,2015-06-16 00:00:00,FPI
2263,2015-06-15 00:00:00,FPI
2264,2015-05-27 00:00:00,FPI
2265,2015-05-22 00:00:00,FPI
2266,2015-05-11 00:00:00,FPI
2267,2015-04-13 00:00:00,FPI
2268,2017-01-13 06:00:00,TK2
2269,2016-12-02 11:00:00,TK2
2270,2016-10-31 05:30:00,TK2
2271,2016-10-12 13:30:00,TK2
2272,2016-10-07 06:00:00,TK2
2273,2016-09-27 06:00:00,TK2
2274,2016-09-22 11:00:00,TK2
2275,2016-09-21 05:50:00,TK2
2276,2016-09-20 07:30:00,TK2
2277,2016-08-30 00:00:00,TK2
2278,2016-08-22 06:00:00,TK2
2279,2016-08-09 12:00:00,TK2
2280,2016-08-01 14:00:00,TK2
2281,2016-07-25 07:00:00,TK2
2282,2016-07-25 10:00:00,TK2
2283,2016-07-22 05:30:00,TK2
2284,2016-06-22 07:30:00,TK2
2285,2016-06-02 10:45:00,TK2
2286,2016-03-30 00:00:00,TK2
2287,2015-10-28 00:00:00,TK2
2288,2015-10-19 00:00:00,TK2
2289,2015-09-24 00:00:00,TK2
2290,2015-06-22 00:00:00,TK2
2291,2015-06-17 00:00:00,TK2
2292,2015-04-13 00:00:00,TK2
2293,2016-02-24 00:00:00,Prab
2294,2015-10-05 00:00:00,Prab
2295,2015-09-11 00:00:00,Prab
2296,2015-08-31 00:00:00,Prab
2297,2015-08-18 00:00:00,Prab
2298,2015-07-10 00:00:00,Prab
2299,2015-06-28 00:00:00,Prab
2300,2015-06-17 00:00:00,Prab
2301,2015-04-14 00:00:00,Prab
2302,2015-04-13 00:00:00,Prab
2303,2017-01-20 09:30:00,1998-01-01 00:00:00
2304,2017-01-19 08:30:00,1998-01-01 00:00:00
2305,2017-01-16 06:30:00,1998-01-01 00:00:00
2306,2016-12-20 00:00:00,1998-01-01 00:00:00
2307,2016-11-28 10:00:00,1998-01-01 00:00:00
2308,2016-11-23 06:30:00,1998-01-01 00:00:00
2309,2016-09-01 00:00:00,1998-01-01 00:00:00
2310,2016-08-22 06:00:00,1998-01-01 00:00:00
2311,2016-02-26 00:00:00,1998-01-01 00:00:00
2312,2016-02-16 00:00:00,1998-01-01 00:00:00
2313,2015-12-23 00:00:00,1998-01-01 00:00:00
2314,2015-12-16 00:00:00,1998-01-01 00:00:00
2315,2015-12-14 00:00:00,1998-01-01 00:00:00
2316,2015-12-01 00:00:00,1998-01-01 00:00:00
2317,2015-09-29 00:00:00,1998-01-01 00:00:00
2318,2015-09-18 00:00:00,1998-01-01 00:00:00
2319,2015-09-14 00:00:00,1998-01-01 00:00:00
2320,2015-09-09 00:00:00,1998-01-01 00:00:00
2321,2015-04-14 00:00:00,1998-01-01 00:00:00
2322,2016-08-12 05:30:00,SC4
2323,2016-06-22 12:00:00,SC4
2324,2016-03-31 00:00:00,SC4
2325,2015-11-19 00:00:00,SC4
2326,2015-11-10 00:00:00,SC4
2327,2015-09-30 00:00:00,SC4
2328,2015-05-14 00:00:00,SC4
2329,2015-04-14 00:00:00,SC4
2330,2016-08-24 06:15:00,A78
2331,2016-08-19 06:00:00,A78
2332,2016-08-15 06:30:00,A78
2333,2016-07-21 05:50:00,A78
2334,2016-07-01 07:30:00,A78
2335,2016-06-09 14:30:00,A78
2336,2015-12-09 00:00:00,A78
2337,2015-10-01 00:00:00,A78
2338,2015-08-18 00:00:00,A78
2339,2015-08-04 00:00:00,A78
2340,2015-06-16 00:00:00,A78
2341,2015-06-08 00:00:00,A78
2342,2015-04-14 00:00:00,A78
2343,2016-06-02 06:00:00,A67
2344,2016-03-03 00:00:00,A67
2345,2016-03-01 00:00:00,A67
2346,2016-02-03 00:00:00,A67
2347,2016-01-29 00:00:00,A67
2348,2016-01-14 00:00:00,A67
2349,2015-12-10 00:00:00,A67
2350,2015-11-19 00:00:00,A67
2351,2015-10-20 00:00:00,A67
2352,2015-10-13 00:00:00,A67
2353,2015-09-01 00:00:00,A67
2354,2015-08-19 00:00:00,A67
2355,2015-04-15 00:00:00,A67
2356,2017-01-24 05:45:00,H15
2357,2017-01-18 09:00:00,H15
2358,2017-01-11 06:15:00,H15
2359,2017-01-10 10:00:00,H15
2360,2017-01-10 11:00:00,H15
2361,2017-01-09 06:00:00,H15
2362,2015-04-22 00:00:00,H15
2363,2015-05-04 00:00:00,H15
2364,2015-06-09 00:00:00,H15
2365,2015-06-17 00:00:00,H15
2366,2015-06-17 00:00:00,H15
2367,2015-06-25 00:00:00,H15
2368,2015-06-29 00:00:00,H15
2369,2015-07-09 00:00:00,H15
2370,2015-07-09 00:00:00,H15
2371,2015-08-13 00:00:00,H15
2372,2015-08-14 00:00:00,H15
2373,2015-08-14 00:00:00,H15
2374,2015-10-08 00:00:00,H15
2375,2015-10-23 00:00:00,H15
2376,2015-11-03 00:00:00,H15
2377,2015-11-09 00:00:00,H15
2378,2015-11-16 00:00:00,H15
2379,2016-01-04 00:00:00,H15
2380,2016-02-16 00:00:00,H15
2381,2016-02-16 00:00:00,H15
2382,2016-02-18 00:00:00,H15
2383,2016-02-25 00:00:00,H15
2384,2016-03-16 00:00:00,H15
2385,2016-04-28 00:00:00,H15
2386,2016-05-02 00:00:00,H15
2387,2016-05-05 00:00:00,H15
2388,2016-05-11 00:00:00,H15
2389,2016-05-14 00:00:00,H15
2390,2016-05-18 00:00:00,H15
2391,2016-06-09 06:00:00,H15
2392,2016-06-14 15:00:00,H15
2393,2016-06-20 06:00:00,H15
2394,2016-06-24 08:00:00,H15
2395,2016-07-15 07:30:00,H15
2396,2016-07-19 07:00:00,H15
2397,2016-08-19 09:00:00,H15
2398,2016-09-13 10:30:00,H15
2399,2016-09-16 06:30:00,H15
2400,2016-09-17 06:00:00,H15
2401,2016-09-19 06:30:00,H15
2402,2016-09-28 11:00:00,H15
2403,2016-09-29 11:30:00,H15
2404,2016-10-04 06:00:00,H15
2405,2016-10-13 11:30:00,H15
2406,2016-10-19 07:00:00,H15
2407,2016-10-21 14:30:00,H15
2408,2016-11-03 06:00:00,H15
2409,2016-11-29 00:00:00,H15
2410,2016-11-29 00:00:00,H15
2411,2016-12-20 04:00:00,H15
2412,2017-01-24 05:45:00,Tsch 1
2413,2017-01-09 07:30:00,Tsch 1
2414,2017-01-09 07:30:00,Tsch 1
2415,2017-01-06 06:00:00,Tsch 1
2416,2017-01-03 09:00:00,Tsch 1
2417,2016-12-22 14:45:00,Tsch 1
2418,2016-11-29 12:30:00,Tsch 1
2419,2016-11-10 09:00:00,Tsch 1
2420,2016-11-03 06:00:00,Tsch 1
2421,2016-10-26 06:00:00,Tsch 1
2422,2016-10-07 10:45:00,Tsch 1
2423,2016-10-03 06:30:00,Tsch 1
2424,2016-09-27 09:00:00,Tsch 1
2425,2016-09-19 13:30:00,Tsch 1
2426,2016-08-22 12:00:00,Tsch 1
2427,2016-07-21 05:30:00,Tsch 1
2428,2016-07-21 13:00:00,Tsch 1
2429,2016-07-15 09:45:00,Tsch 1
2430,2016-06-07 11:00:00,Tsch 1
2431,2016-06-02 07:20:00,Tsch 1
2432,2016-05-13 00:00:00,Tsch 1
2433,2016-05-09 00:00:00,Tsch 1
2434,2016-04-07 00:00:00,Tsch 1
2435,2016-04-04 00:00:00,Tsch 1
2436,2016-03-10 00:00:00,Tsch 1
2437,2016-03-03 00:00:00,Tsch 1
2438,2016-01-11 00:00:00,Tsch 1
2439,2015-12-07 00:00:00,Tsch 1
2440,2015-12-07 00:00:00,Tsch 1
2441,2015-12-07 00:00:00,Tsch 1
2442,2015-12-02 00:00:00,Tsch 1
2443,2015-11-23 00:00:00,Tsch 1
2444,2015-11-05 00:00:00,Tsch 1
2445,2015-11-05 00:00:00,Tsch 1
2446,2015-11-05 00:00:00,Tsch 1
2447,2015-10-27 00:00:00,Tsch 1
2448,2015-09-04 00:00:00,Tsch 1
2449,2015-08-11 00:00:00,Tsch 1
2450,2015-07-24 00:00:00,Tsch 1
2451,2015-06-30 00:00:00,Tsch 1
2452,2015-04-23 00:00:00,Tsch 1
2453,2016-11-03 12:00:00,EDM 2
2454,2015-04-23 00:00:00,EDM 2
2455,2016-12-08 22:00:00,Durr
2456,2016-08-01 07:30:00,Durr
2457,2016-04-21 00:00:00,Durr
2458,2016-03-10 00:00:00,Durr
2459,2016-02-24 00:00:00,Durr
2460,2016-01-15 00:00:00,Durr
2461,2016-01-13 00:00:00,Durr
2462,2015-12-07 00:00:00,Durr
2463,2015-11-02 00:00:00,Durr
2464,2015-09-24 00:00:00,Durr
2465,2015-09-24 00:00:00,Durr
2466,2015-09-22 00:00:00,Durr
2467,2015-07-06 00:00:00,Durr
2468,2015-06-10 00:00:00,Durr
2469,2015-06-09 00:00:00,Durr
2470,2015-04-23 00:00:00,Durr
2471,2016-12-22 13:45:00,1999-01-01 00:00:00
2472,2016-12-21 06:00:00,1999-01-01 00:00:00
2473,2016-12-02 11:00:00,1999-01-01 00:00:00
2474,2016-10-20 09:30:00,1999-01-01 00:00:00
2475,2016-06-10 06:00:00,1999-01-01 00:00:00
2476,2016-06-09 09:30:00,1999-01-01 00:00:00
2477,2016-06-06 10:20:00,1999-01-01 00:00:00
2478,2016-03-03 00:00:00,1999-01-01 00:00:00
2479,2016-01-18 00:00:00,1999-01-01 00:00:00
2480,2015-12-02 00:00:00,1999-01-01 00:00:00
2481,2015-11-18 00:00:00,1999-01-01 00:00:00
2482,2015-09-29 00:00:00,1999-01-01 00:00:00
2483,2015-09-01 00:00:00,1999-01-01 00:00:00
2484,2015-08-29 00:00:00,1999-01-01 00:00:00
2485,2015-06-15 00:00:00,1999-01-01 00:00:00
2486,2015-05-19 00:00:00,1999-01-01 00:00:00
2487,2015-05-11 00:00:00,1999-01-01 00:00:00
2488,2015-04-27 00:00:00,1999-01-01 00:00:00
2489,2015-04-27 00:00:00,1999-01-01 00:00:00
2490,2017-01-16 06:15:00,SC7
2491,2016-09-16 05:45:00,SC7
2492,2016-08-04 00:00:00,SC7
2493,2016-07-25 06:00:00,SC7
2494,2016-07-07 06:30:00,SC7
2495,2016-06-01 12:00:00,SC7
2496,2015-12-02 00:00:00,SC7
2497,2015-10-15 00:00:00,SC7
2498,2015-07-29 00:00:00,SC7
2499,2015-04-28 00:00:00,SC7
2500,2017-01-30 09:15:00,H31
2501,2017-01-09 11:15:00,H31
2502,2016-12-05 12:15:00,H31
2503,2016-12-02 07:00:00,H31
2504,2016-11-17 06:00:00,H31
2505,2016-10-03 10:30:00,H31
2506,2016-09-28 12:00:00,H31
2507,2016-09-23 00:00:00,H31
2508,2016-09-16 04:00:00,H31
2509,2016-06-27 00:00:00,H31
2510,2016-06-13 09:15:00,H31
2511,2016-06-08 10:45:00,H31
2512,2016-05-04 00:00:00,H31
2513,2016-05-02 00:00:00,H31
2514,2016-04-29 00:00:00,H31
2515,2016-04-28 00:00:00,H31
2516,2016-04-25 00:00:00,H31
2517,2016-04-14 00:00:00,H31
2518,2016-04-11 00:00:00,H31
2519,2016-03-17 00:00:00,H31
2520,2016-02-12 00:00:00,H31
2521,2016-02-11 00:00:00,H31
2522,2016-02-03 00:00:00,H31
2523,2016-02-01 00:00:00,H31
2524,2016-02-01 00:00:00,H31
2525,2015-11-13 00:00:00,H31
2526,2015-11-04 00:00:00,H31
2527,2015-10-22 00:00:00,H31
2528,2015-07-01 00:00:00,H31
2529,2015-04-29 00:00:00,H31
2530,2016-12-14 04:00:00,H30
2531,2016-11-29 06:00:00,H30
2532,2016-11-01 06:00:00,H30
2533,2016-10-24 06:00:00,H30
2534,2016-10-11 06:30:00,H30
2535,2016-10-11 06:30:00,H30
2536,2016-09-27 06:00:00,H30
2537,2016-09-21 08:00:00,H30
2538,2016-09-14 05:45:00,H30
2539,2016-09-07 10:00:00,H30
2540,2016-08-25 07:30:00,H30
2541,2016-08-11 10:00:00,H30
2542,2016-08-06 06:00:00,H30
2543,2016-08-02 12:15:00,H30
2544,2016-08-01 09:45:00,H30
2545,2016-07-25 00:00:00,H30
2546,2016-07-21 05:30:00,H30
2547,2016-07-08 12:30:00,H30
2548,2016-05-12 00:00:00,H30
2549,2016-05-10 00:00:00,H30
2550,2016-03-07 00:00:00,H30
2551,2015-12-21 00:00:00,H30
2552,2015-12-21 00:00:00,H30
2553,2015-12-18 00:00:00,H30
2554,2015-11-19 00:00:00,H30
2555,2015-10-05 00:00:00,H30
2556,2015-09-28 00:00:00,H30
2557,2015-08-20 00:00:00,H30
2558,2015-08-03 00:00:00,H30
2559,2015-05-04 00:00:00,H30
2560,2015-04-29 00:00:00,H30
2561,2016-12-13 12:00:00,SC1
2562,2016-11-28 14:30:00,SC1
2563,2016-09-09 06:30:00,SC1
2564,2016-08-26 07:30:00,SC1
2565,2016-07-15 05:45:00,SC1
2566,2016-06-16 09:10:00,SC1
2567,2016-05-09 00:00:00,SC1
2568,2016-05-05 00:00:00,SC1
2569,2016-05-04 00:00:00,SC1
2570,2016-03-21 00:00:00,SC1
2571,2016-02-15 00:00:00,SC1
2572,2015-07-29 00:00:00,SC1
2573,2015-07-20 00:00:00,SC1
2574,2015-07-08 00:00:00,SC1
2575,2015-06-30 00:00:00,SC1
2576,2015-06-19 00:00:00,SC1
2577,2015-05-01 00:00:00,SC1
2578,2017-01-27 11:50:00,Deco 2
2579,2017-01-24 09:30:00,Deco 2
2580,2016-12-16 10:30:00,Deco 2
2581,2016-12-01 06:00:00,Deco 2
2582,2016-11-28 06:00:00,Deco 2
2583,2016-06-23 06:00:00,Deco 2
2584,2016-05-31 00:00:00,Deco 2
2585,2016-02-05 00:00:00,Deco 2
2586,2015-12-11 00:00:00,Deco 2
2587,2015-08-15 00:00:00,Deco 2
2588,2015-07-30 00:00:00,Deco 2
2589,2015-07-24 00:00:00,Deco 2
2590,2015-06-29 00:00:00,Deco 2
2591,2015-06-15 00:00:00,Deco 2
2592,2015-05-05 00:00:00,Deco 2
2593,2017-01-27 06:00:00,H25
2594,2017-01-26 00:00:00,H25
2595,2017-01-20 06:00:00,H25
2596,2017-01-19 06:15:00,H25
2597,2017-01-13 06:00:00,H25
2598,2017-01-11 06:15:00,H25
2599,2017-01-09 06:00:00,H25
2600,2017-01-09 06:00:00,H25
2601,2017-01-04 06:00:00,H25
2602,2017-01-04 12:30:00,H25
2603,2016-11-04 08:00:00,H25
2604,2016-11-04 10:30:00,H25
2605,2016-11-03 08:00:00,H25
2606,2016-11-01 00:00:00,H25
2607,2016-10-27 05:45:00,H25
2608,2016-10-20 06:15:00,H25
2609,2016-10-20 06:30:00,H25
2610,2016-10-18 09:00:00,H25
2611,2015-05-11 00:00:00,H25
2612,2015-05-14 00:00:00,H25
2613,2015-06-18 00:00:00,H25
2614,2015-07-10 00:00:00,H25
2615,2015-07-20 00:00:00,H25
2616,2015-08-11 00:00:00,H25
2617,2015-08-12 00:00:00,H25
2618,2015-08-21 00:00:00,H25
2619,2015-09-11 00:00:00,H25
2620,2015-09-18 00:00:00,H25
2621,2015-09-22 00:00:00,H25
2622,2015-09-24 00:00:00,H25
2623,2015-10-06 00:00:00,H25
2624,2015-10-19 00:00:00,H25
2625,2015-10-19 00:00:00,H25
2626,2015-10-21 00:00:00,H25
2627,2015-10-28 00:00:00,H25
2628,2015-11-03 00:00:00,H25
2629,2015-11-25 00:00:00,H25
2630,2015-12-18 00:00:00,H25
2631,2015-12-22 00:00:00,H25
2632,2016-01-12 00:00:00,H25
2633,2016-01-25 00:00:00,H25
2634,2016-01-29 00:00:00,H25
2635,2016-02-02 00:00:00,H25
2636,2016-02-02 00:00:00,H25
2637,2016-02-09 00:00:00,H25
2638,2016-02-16 00:00:00,H25
2639,2016-02-18 00:00:00,H25
2640,2016-02-24 00:00:00,H25
2641,2016-02-25 00:00:00,H25
2642,2016-02-29 00:00:00,H25
2643,2016-03-07 00:00:00,H25
2644,2016-03-17 00:00:00,H25
2645,2016-04-14 00:00:00,H25
2646,2016-05-11 00:00:00,H25
2647,2016-05-24 00:00:00,H25
2648,2016-06-09 21:30:00,H25
2649,2016-06-09 06:00:00,H25
2650,2016-06-14 08:20:00,H25
2651,2016-06-21 06:00:00,H25
2652,2016-07-27 07:15:00,H25
2653,2016-07-29 13:00:00,H25
2654,2016-08-01 09:45:00,H25
2655,2016-08-04 08:30:00,H25
2656,2016-09-20 07:30:00,H25
2657,2016-09-22 11:00:00,H25
2658,2016-10-04 14:00:00,H25
2659,2016-10-14 00:00:00,H25
2660,2016-10-17 00:00:00,H25
2661,2016-02-15 00:00:00,T100
2662,2015-12-07 00:00:00,T100
2663,2015-11-16 00:00:00,T100
2664,2015-11-12 00:00:00,T100
2665,2015-11-05 00:00:00,T100
2666,2015-09-28 00:00:00,T100
2667,2015-09-26 00:00:00,T100
2668,2015-09-18 00:00:00,T100
2669,2015-09-17 00:00:00,T100
2670,2015-09-04 00:00:00,T100
2671,2015-08-27 00:00:00,T100
2672,2015-08-27 00:00:00,T100
2673,2015-05-11 00:00:00,T100
2674,2016-10-21 11:15:00,H2
2675,2016-08-16 00:00:00,H2
2676,2016-08-16 08:30:00,H2
2677,2016-07-18 08:30:00,H2
2678,2016-07-15 09:00:00,H2
2679,2016-07-12 06:00:00,H2
2680,2016-06-30 05:45:00,H2
2681,2016-06-24 00:00:00,H2
2682,2016-06-23 10:00:00,H2
2683,2016-06-22 06:00:00,H2
2684,2016-05-10 00:00:00,H2
2685,2016-05-06 00:00:00,H2
2686,2016-05-04 00:00:00,H2
2687,2016-03-31 00:00:00,H2
2688,2016-03-30 00:00:00,H2
2689,2016-03-10 00:00:00,H2
2690,2016-03-08 00:00:00,H2
2691,2016-02-19 00:00:00,H2
2692,2016-01-20 00:00:00,H2
2693,2015-12-17 00:00:00,H2
2694,2015-12-09 00:00:00,H2
2695,2015-12-09 00:00:00,H2
2696,2015-11-24 00:00:00,H2
2697,2015-10-23 00:00:00,H2
2698,2015-08-05 00:00:00,H2
2699,2015-05-15 00:00:00,H2
2700,2015-05-14 00:00:00,H2
2701,2015-05-16 00:00:00,h16
2702,2017-01-09 07:30:00,RM224
2703,2017-01-03 06:00:00,RM224
2704,2016-11-15 12:00:00,RM224
2705,2016-09-12 10:00:00,RM224
2706,2016-08-25 07:00:00,RM224
2707,2015-05-18 00:00:00,RM224
2708,2015-05-19 00:00:00,Hyd Pst
2709,2016-11-29 09:00:00,TR1
2710,2016-04-01 00:00:00,TR1
2711,2016-01-18 00:00:00,TR1
2712,2015-11-12 00:00:00,TR1
2713,2015-05-21 00:00:00,TR1
2714,2015-05-21 00:00:00,TR1
2715,2015-07-22 00:00:00,Tennant
2716,2015-05-21 00:00:00,Tennant
2717,2016-05-02 00:00:00,AIM 06
2718,2015-05-22 00:00:00,AIM 06
2719,2015-05-27 00:00:00,TR 2
2720,2015-12-17 00:00:00,Barret
2721,2015-10-19 00:00:00,Barret
2722,2015-08-31 00:00:00,Barret
2723,2015-07-01 00:00:00,Barret
2724,2015-06-16 00:00:00,Barret
2725,2015-06-12 00:00:00,Barret
2726,2015-05-28 00:00:00,Barret
2727,2017-01-10 06:00:00,Deco 1
2728,2016-12-16 10:30:00,Deco 1
2729,2016-10-24 06:15:00,Deco 1
2730,2016-10-07 10:15:00,Deco 1
2731,2016-08-04 08:30:00,Deco 1
2732,2016-07-29 07:00:00,Deco 1
2733,2016-07-20 07:00:00,Deco 1
2734,2016-07-19 06:00:00,Deco 1
2735,2016-07-12 12:30:00,Deco 1
2736,2016-06-03 11:20:00,Deco 1
2737,2016-05-16 00:00:00,Deco 1
2738,2015-12-17 00:00:00,Deco 1
2739,2015-12-16 00:00:00,Deco 1
2740,2015-12-11 00:00:00,Deco 1
2741,2015-12-03 00:00:00,Deco 1
2742,2015-11-23 00:00:00,Deco 1
2743,2015-11-09 00:00:00,Deco 1
2744,2015-10-15 00:00:00,Deco 1
2745,2015-09-14 00:00:00,Deco 1
2746,2015-08-14 00:00:00,Deco 1
2747,2015-05-29 00:00:00,Deco 1
2748,2015-05-29 00:00:00,EDM1
2749,2016-09-09 10:50:00,NM2
2750,2016-06-17 06:00:00,NM2
2751,2016-04-23 00:00:00,NM2
2752,2015-12-21 00:00:00,NM2
2753,2015-08-05 00:00:00,NM2
2754,2015-05-29 00:00:00,NM2
2755,2015-06-08 00:00:00,Deco2
2756,2017-01-11 00:00:00,H6
2757,2016-10-25 06:00:00,H6
2758,2016-10-24 00:00:00,H6
2759,2016-10-13 06:00:00,H6
2760,2016-09-16 05:45:00,H6
2761,2016-08-12 05:30:00,H6
2762,2016-05-31 00:00:00,H6
2763,2016-04-28 00:00:00,H6
2764,2016-04-16 00:00:00,H6
2765,2016-03-31 00:00:00,H6
2766,2016-03-14 00:00:00,H6
2767,2016-03-10 00:00:00,H6
2768,2016-02-09 00:00:00,H6
2769,2016-02-05 00:00:00,H6
2770,2016-01-29 00:00:00,H6
2771,2016-01-26 00:00:00,H6
2772,2016-01-08 00:00:00,H6
2773,2015-11-12 00:00:00,H6
2774,2015-10-22 00:00:00,H6
2775,2015-10-14 00:00:00,H6
2776,2015-09-22 00:00:00,H6
2777,2015-08-20 00:00:00,H6
2778,2015-08-18 00:00:00,H6
2779,2015-07-23 00:00:00,H6
2780,2015-07-16 00:00:00,H6
2781,2015-07-09 00:00:00,H6
2782,2015-07-06 00:00:00,H6
2783,2015-06-30 00:00:00,H6
2784,2015-06-09 00:00:00,H6
2785,2016-05-09 00:00:00,AIM 05
2786,2016-04-25 00:00:00,AIM 05
2787,2016-04-19 00:00:00,AIM 05
2788,2016-04-06 00:00:00,AIM 05
2789,2016-03-10 00:00:00,AIM 05
2790,2015-06-10 00:00:00,AIM 05
2791,2016-01-14 00:00:00,Lathe
2792,2015-07-02 00:00:00,Lathe
2793,2015-06-15 00:00:00,Lathe
2794,2015-06-18 00:00:00,C52
2795,2016-10-31 14:00:00,A77
2796,2016-10-21 13:00:00,A77
2797,2016-09-08 14:15:00,A77
2798,2016-08-24 13:30:00,A77
2799,2016-08-01 09:00:00,A77
2800,2016-05-25 00:00:00,A77
2801,2016-02-19 00:00:00,A77
2802,2015-12-15 00:00:00,A77
2803,2015-10-26 00:00:00,A77
2804,2015-07-07 00:00:00,A77
2805,2015-07-06 00:00:00,A77
2806,2015-06-19 00:00:00,A77
2807,2016-08-12 05:30:00,SC9
2808,2016-07-26 08:30:00,SC9
2809,2016-06-17 06:00:00,SC9
2810,2016-06-16 11:30:00,SC9
2811,2016-04-25 00:00:00,SC9
2812,2016-01-20 00:00:00,SC9
2813,2015-12-04 00:00:00,SC9
2814,2015-11-19 00:00:00,SC9
2815,2015-06-24 00:00:00,SC9
2816,2015-06-19 00:00:00,SC9
2817,2017-01-24 05:45:00,H7
2818,2017-01-20 07:00:00,H7
2819,2017-01-16 14:00:00,H7
2820,2017-01-06 08:30:00,H7
2821,2016-12-16 07:30:00,H7
2822,2016-12-13 14:00:00,H7
2823,2016-11-17 06:00:00,H7
2824,2016-11-17 09:00:00,H7
2825,2016-11-09 09:15:00,H7
2826,2016-10-26 00:00:00,H7
2827,2016-10-12 00:00:00,H7
2828,2016-10-04 00:00:00,H7
2829,2016-09-27 06:00:00,H7
2830,2016-09-23 06:00:00,H7
2831,2016-09-10 00:00:00,H7
2832,2016-09-09 14:45:00,H7
2833,2016-09-08 13:00:00,H7
2834,2016-08-15 11:50:00,H7
2835,2016-08-04 06:00:00,H7
2836,2016-07-28 13:00:00,H7
2837,2016-06-21 11:45:00,H7
2838,2016-05-16 00:00:00,H7
2839,2016-05-13 00:00:00,H7
2840,2016-04-23 00:00:00,H7
2841,2016-04-11 00:00:00,H7
2842,2016-02-11 00:00:00,H7
2843,2015-12-16 00:00:00,H7
2844,2015-12-07 00:00:00,H7
2845,2015-12-03 00:00:00,H7
2846,2015-11-25 00:00:00,H7
2847,2015-11-20 00:00:00,H7
2848,2015-11-20 00:00:00,H7
2849,2015-11-20 00:00:00,H7
2850,2015-10-14 00:00:00,H7
2851,2015-10-14 00:00:00,H7
2852,2015-10-07 00:00:00,H7
2853,2015-09-21 00:00:00,H7
2854,2015-09-21 00:00:00,H7
2855,2015-08-04 00:00:00,H7
2856,2015-08-04 00:00:00,H7
2857,2015-07-29 00:00:00,H7
2858,2015-07-29 00:00:00,H7
2859,2015-07-22 00:00:00,H7
2860,2015-07-21 00:00:00,H7
2861,2015-07-15 00:00:00,H7
2862,2015-07-01 00:00:00,H7
2863,2015-06-29 00:00:00,H7
2864,2015-06-25 00:00:00,H7
2865,2015-06-25 00:00:00,H7
2866,2015-06-24 00:00:00,H7
2867,2016-12-19 06:00:00,RM226
2868,2016-05-12 00:00:00,RM226
2869,2015-07-07 00:00:00,RM226
2870,2016-08-24 09:15:00,Shipping
2871,2016-02-16 00:00:00,Shipping
2872,2015-12-14 00:00:00,Shipping
2873,2015-08-20 00:00:00,Shipping
2874,2015-07-22 00:00:00,Shipping
2875,2015-07-13 00:00:00,Shipping
2876,2017-01-09 07:30:00,Tsch 2
2877,2016-11-29 12:30:00,Tsch 2
2878,2016-11-14 06:00:00,Tsch 2
2879,2016-11-09 08:30:00,Tsch 2
2880,2016-10-13 06:00:00,Tsch 2
2881,2016-09-23 09:00:00,Tsch 2
2882,2016-08-16 06:30:00,Tsch 2
2883,2016-07-20 11:30:00,Tsch 2
2884,2016-07-07 06:00:00,Tsch 2
2885,2016-07-05 06:00:00,Tsch 2
2886,2016-07-01 05:30:00,Tsch 2
2887,2016-06-23 06:45:00,Tsch 2
2888,2016-06-22 06:15:00,Tsch 2
2889,2016-06-20 07:30:00,Tsch 2
2890,2016-04-19 00:00:00,Tsch 2
2891,2016-04-18 00:00:00,Tsch 2
2892,2016-03-11 00:00:00,Tsch 2
2893,2016-01-18 00:00:00,Tsch 2
2894,2016-01-12 00:00:00,Tsch 2
2895,2015-11-23 00:00:00,Tsch 2
2896,2015-09-08 00:00:00,Tsch 2
2897,2015-08-27 00:00:00,Tsch 2
2898,2015-07-15 00:00:00,Tsch 2
2899,2016-12-05 12:00:00,H35
2900,2016-10-03 10:30:00,H35
2901,2016-06-24 08:00:00,H35
2902,2016-06-11 00:00:00,H35
2903,2016-03-24 00:00:00,H35
2904,2015-10-16 00:00:00,H35
2905,2015-09-10 00:00:00,H35
2906,2015-08-14 00:00:00,H35
2907,2015-08-05 00:00:00,H35
2908,2015-07-16 00:00:00,H35
2909,2015-07-16 00:00:00,H35
2910,2016-12-05 06:00:00,Ewag
2911,2016-11-14 06:00:00,Ewag
2912,2016-10-25 09:00:00,Ewag
2913,2016-10-19 06:00:00,Ewag
2914,2016-09-30 06:00:00,Ewag
2915,2016-09-22 06:00:00,Ewag
