	cls	score	score_best
sp3	-1	0.0004601591529070106	0.0004601591529070106
coolanr	-1	0.0004599207195644044	0.0004599207195644044
canister	-1	0.0004596351752574535	0.0004596351752574535
spinlde	-1	0.00045819888117338973	0.00045819888117338973
addressed	-1	0.0004557678444208763	0.0004557678444208763
allowing	-1	0.00045529764823051404	0.00045529764823051404
settings	-1	0.0004544223516584308	0.0004544223516584308
lift	-1	0.00045433185623712844	0.00045433185623712844
sc4	-1	0.00045408340060866596	0.00045408340060866596
scan	-1	0.00045384437650067684	0.00045384437650067684
lubricated	-1	0.00045326510059162455	0.00045326510059162455
attempted	-1	0.0004523646249030099	0.0004523646249030099
wringer	-1	0.0004511399822149025	0.0004511399822149025
y1	-1	0.00045108982578076875	0.00045108982578076875
assessment	-1	0.0004507566706948373	0.0004507566706948373
sensing	-1	0.0004493474484490536	0.0004493474484490536
locked	-1	0.0004470571310034755	0.0004470571310034755
appear	-1	0.00044644540561267795	0.00044644540561267795
zone	-1	0.00044635528652362574	0.00044635528652362574
s4	-1	0.00044615318735262053	0.00044615318735262053
resolved	-1	0.0004458359100254575	0.0004458359100254575
100	-1	0.0004443423691147498	0.0004443423691147498
sleeve	-1	0.00044398753965944866	0.00044398753965944866
wheels	-1	0.0004428909444936437	0.0004428909444936437
keyed	-1	0.0004420628824228952	0.0004420628824228952
blew	-1	0.00044141915137631884	0.00044141915137631884
kicked	-1	0.0004412750449557901	0.0004412750449557901
bled	-1	0.0004410657492280402	0.0004410657492280402
knob	-1	0.00044096795553303346	0.00044096795553303346
siemens	-1	0.00044043758436385864	0.00044043758436385864
rinse	-1	0.00043966180652404855	0.00043966180652404855
shuts	-1	0.0004392214804061414	0.0004392214804061414
bind	-1	0.0004391796973824647	0.0004391796973824647
roland	-1	0.0004382444342392003	0.0004382444342392003
bench	-1	0.000438121138582124	0.000438121138582124
rot	-1	0.00043800644442432103	0.00043800644442432103
913	-1	0.0004375954406941814	0.0004375954406941814
told	-1	0.00043736899783931865	0.00043736899783931865
h40	-1	0.00043540700929371203	0.00043540700929371203
polished	-1	0.0004341507953494154	0.0004341507953494154
port	-1	0.000434057360521633	0.000434057360521633
pos	-1	0.0004340438514368702	0.0004340438514368702
headstock	-1	0.000433920504127319	0.000433920504127319
grease	-1	0.0004338802929775176	0.0004338802929775176
spray	-1	0.00043368992762877904	0.00043368992762877904
quill	-1	0.00043359680636415585	0.00043359680636415585
quick	-1	0.0004334470261467516	0.0004334470261467516
spun	-1	0.0004332177820278867	0.0004332177820278867
previously	-1	0.00043316992606940645	0.00043316992606940645
unused	-1	0.0004329722573491193	0.0004329722573491193
13	-1	0.00043197274380270663	0.00043197274380270663
129	-1	0.0004318096570832003	0.0004318096570832003
unknown	-1	0.0004310047763239196	0.0004310047763239196
step	-1	0.00043088322927174776	0.00043088322927174776
628	-1	0.0004300779997869396	0.0004300779997869396
pumps	-1	0.0004286160925520777	0.0004286160925520777
consuming	-1	0.0004280720896319437	0.0004280720896319437
staying	-1	0.00042802570282093893	0.00042802570282093893
problem	-1	0.0004274572999771301	0.0004274572999771301
7a	-1	0.00042731483762260255	0.00042731483762260255
clamps	-1	0.00042701833926338495	0.00042701833926338495
rails	-1	0.00042686979615980586	0.00042686979615980586
horn	-1	0.0004267941232555737	0.0004267941232555737
h38	-1	0.0004253887101177806	0.0004253887101177806
horizontal	-1	0.00042469457669607467	0.00042469457669607467
620	-1	0.0004242032111018469	0.0004242032111018469
unscrewed	-1	0.00042413634344232355	0.00042413634344232355
process	-1	0.0004232865111069517	0.0004232865111069517
spline	-1	0.0004215299094018598	0.0004215299094018598
handle	-1	0.0004213297762818488	0.0004213297762818488
81	-1	0.00042109368023492133	0.00042109368023492133
steps	-1	0.00042082034245094436	0.00042082034245094436
polarity	-1	0.00041979307133419453	0.00041979307133419453
proxs	-1	0.00041945006581319466	0.00041945006581319466
mid	-1	0.00041915623433138764	0.00041915623433138764
prod	-1	0.00041735886718119767	0.00041735886718119767
neveux	-1	0.0004170356227362788	0.0004170356227362788
guage	-1	0.0004169240796341041	0.0004169240796341041
magnetic	-1	0.0004159651564705712	0.0004159651564705712
kit	-1	0.0004155834081813458	0.0004155834081813458
know	-1	0.00041484347656341864	0.00041484347656341864
mains	-1	0.0004143470874338031	0.0004143470874338031
k10	-1	0.0004138973283569318	0.0004138973283569318
gap	-1	0.00041348380047468596	0.00041348380047468596
fallen	-1	0.0004123664602770944	0.0004123664602770944
window	-1	0.00041233590997372745	0.00041233590997372745
just	-1	0.00041188522698446607	0.00041188522698446607
modify	-1	0.0004095905304035306	0.0004095905304035306
hour	-1	0.0004088596356285313	0.0004088596356285313
latch	-1	0.00040791779851210306	0.00040791779851210306
gib	-1	0.0004076717715946408	0.0004076717715946408
lost	-1	0.00040724893703384036	0.00040724893703384036
type	-1	0.0004066747758261051	0.0004066747758261051
longer	-1	0.00040624979425723503	0.00040624979425723503
eta	-1	0.00040624429054793754	0.00040624429054793754
nnzx3	-1	0.00040552018807390045	0.00040552018807390045
nn	-1	0.0004054539151215615	0.0004054539151215615
gone	-1	0.0004052398951391397	0.0004052398951391397
ewag	-1	0.0004044059541293106	0.0004044059541293106
exceeded	-1	0.0004041229951123652	0.0004041229951123652
locate	-1	0.0004036866094510953	0.0004036866094510953
exchanger	-1	0.0004033939524050536	0.0004033939524050536
x4	-1	0.0004029060302821452	0.0004029060302821452
large	-1	0.00040263033263066445	0.00040263033263066445
ls	-1	0.00040236501503380484	0.00040236501503380484
15	-1	0.00040236497230359175	0.00040236497230359175
got	-1	0.00040223453899641343	0.00040223453899641343
grate	-1	0.00040223453899641343	0.00040223453899641343
16	-1	0.000401254285196259	0.000401254285196259
external	-1	0.00040083726827970127	0.00040083726827970127
grinder	-1	0.00040078496377639057	0.00040078496377639057
lever	-1	0.00040034945726275694	0.00040034945726275694
workpiece	-1	0.00039934954633465564	0.00039934954633465564
0600	-1	0.00039885473533660516	0.00039885473533660516
gauges	-1	0.0003981515536917119	0.0003981515536917119
0bar	-1	0.0003979113389927025	0.0003979113389927025
lathe	-1	0.00039780563519497706	0.00039780563519497706
01	-1	0.00039752718357645027	0.00039752718357645027
machined	-1	0.00039740511021412004	0.00039740511021412004
minutes	-1	0.0003972440651672445	0.0003972440651672445
h7	-1	0.0003954775810130704	0.0003954775810130704
hinge	-1	0.00039519494905722986	0.00039519494905722986
incorrect	-1	0.00039482623713369997	0.00039482623713369997
incomplete	-1	0.00039474462688604474	0.00039474462688604474
1213	43	0.00039438028656118803	0.00039438028656118803
121	43	0.00039426196801478196	0.00039438028656118803
1216	43	0.00024002483453110292	0.00039438028656118803
1215	43	0.00014918245746742674	0.00039438028656118803
1217	43	0.00014871578405032288	0.00039438028656118803
1214	43	0.00014857187367357095	0.00039438028656118803
1219	43	0.00014849328935002246	0.00039438028656118803
1212	43	0.00014812080985769215	0.00039438028656118803
impeller	-1	0.00039413864279737955	0.00039413864279737955
vfd	-1	0.0003939544056622317	0.0003939544056622317
finished	-1	0.00039351773351571054	0.00039351773351571054
idler	-1	0.0003933722626223609	0.0003933722626223609
identified	-1	0.0003932535852129742	0.0003932535852129742
holes	-1	0.00039304860656334237	0.00039304860656334237
i5	-1	0.0003923057480345928	0.0003923057480345928
met	-1	0.0003921111955110429	0.0003921111955110429
i2	-1	0.0003907859794715314	0.0003907859794715314
near	-1	0.00038989034622936077	0.00038989034622936077
i19	-1	0.0003894006938235759	0.0003894006938235759
120v	-1	0.00038933058683198265	0.00038933058683198265
hydromat	-1	0.0003879257953747117	0.0003879257953747117
hook	-1	0.00038772460865506866	0.00038772460865506866
fix	-1	0.0003865072541778863	0.0003865072541778863
fixed	-1	0.00038637359928480713	0.00038637359928480713
hydro	-1	0.00038500358973046295	0.00038500358973046295
trepan	-1	0.00038417300142900944	0.00038417300142900944
vent	-1	0.00038393745213639044	0.00038393745213639044
vdi	-1	0.00038350637146170567	0.00038350637146170567
hs5	-1	0.00038342068418402816	0.00038342068418402816
2080	-1	0.0003833338588217876	0.0003833338588217876
following	-1	0.000382311382348923	0.000382311382348923
microswitch	-1	0.00038229834723654577	0.00038229834723654577
1130	-1	0.00038229631870656576	0.00038229631870656576
micron	-1	0.00038213599796399066	0.00038213599796399066
upright	-1	0.0003813073924860891	0.0003813073924860891
weekend	-1	0.0003806358026809649	0.0003806358026809649
weak	-1	0.0003804440309330716	0.0003804440309330716
103	-1	0.00037984290145536465	0.00037984290145536465
way	-1	0.00037954877110153343	0.00037954877110153343
motors	-1	0.0003793980095011316	0.0003793980095011316
misfiring	-1	0.0003793536907582072	0.0003793536907582072
hardened	-1	0.00037841091751823113	0.00037841091751823113
104	-1	0.0003779401643862616	0.0003779401643862616
harness	-1	0.000376531451627207	0.000376531451627207
inventoried	-1	0.00037581983759633696	0.00037581983759633696
127	-1	0.0003751396817715554	0.0003751396817715554
feb	-1	0.00037494222186381195	0.00037494222186381195
126	-1	0.0003740720664034185	0.0003740720664034185
1100	-1	0.0003733370934260269	0.0003733370934260269
inserted	-1	0.0003725904444768058	0.0003725904444768058
insert	-1	0.0003720137640110018	0.0003720137640110018
inout	-1	0.00037134780959241124	0.00037134780959241124
1115	44	0.0003712425170184212	0.0003712425170184212
1114	44	0.0002444329756105115	0.0003712425170184212
1118	44	0.00015121811511113043	0.0003712425170184212
1112	44	0.00015051948841525485	0.0003712425170184212
1110	44	0.0001499236471195264	0.0003712425170184212
1111	44	0.00014987199374603006	0.0003712425170184212
fiber	-1	0.0003696198879106271	0.0003696198879106271
fh3	-1	0.0003689924853622214	0.0003689924853622214
manipulator	-1	0.0003687017894585558	0.0003687017894585558
mc	-1	0.00036849755750909674	0.00036849755750909674
fette	-1	0.00036784360005850416	0.00036784360005850416
trw	-1	0.00036723586174621485	0.00036723586174621485
felt	-1	0.0003669025729422585	0.0003669025729422585
infeed	-1	0.0003667778488363523	0.0003667778488363523
hernandez	-1	0.0003664256484326829	0.0003664256484326829
updated	-1	0.0003662536703121703	0.0003662536703121703
hex	-1	0.0003659524810632241	0.0003659524810632241
glued	-1	0.0003640196975652654	0.0003640196975652654
k11	-1	0.0003639264125066265	0.0003639264125066265
er	-1	0.0003638949109725196	0.0003638949109725196
bouncing	-1	0.0003637934623741718	0.0003637934623741718
powered	-1	0.00036359139676682726	0.00036359139676682726
consumed	-1	0.00036343401781512903	0.00036343401781512903
slides	-1	0.000363126089872268	0.000363126089872268
brackets	-1	0.0003611464343822622	0.0003611464343822622
68	-1	0.00036056299382423784	0.00036056299382423784
preventing	-1	0.00036031254122939117	0.00036031254122939117
conduit	-1	0.0003601067276297156	0.0003601067276297156
slipped	-1	0.00035935426483312704	0.00035935426483312704
brian	-1	0.00035920962411900825	0.00035920962411900825
stations	-1	0.0003591282243613812	0.0003591282243613812
slowed	-1	0.0003586108571988757	0.0003586108571988757
713	-1	0.00035719949750573165	0.00035719949750573165
come	-1	0.00035716051371454077	0.00035716051371454077
slowly	-1	0.00035688047565308	0.00035688047565308
721	-1	0.0003568613812621193	0.0003568613812621193
725	-1	0.0003561859166224369	0.0003561859166224369
726	-1	0.00035493116656198416	0.00035493116656198416
slamming	-1	0.0003548366800076077	0.0003548366800076077
bore	-1	0.0003542619462390115	0.0003542619462390115
piece	-1	0.00035393717156594724	0.00035393717156594724
cpu	-1	0.00035266800474358675	0.00035266800474358675
roof	-1	0.00035259877238512106	0.00035259877238512106
covers	-1	0.00035197940246035984	0.00035197940246035984
suspect	-1	0.00035193826158343925	0.00035193826158343925
pistons	-1	0.0003518521668250286	0.0003518521668250286
believes	-1	0.00035154563238603463	0.00035154563238603463
shipped	-1	0.00035134691932487365	0.00035134691932487365
627	-1	0.00035132732764529844	0.00035132732764529844
counting	-1	0.00035128522657486223	0.00035128522657486223
plates	-1	0.0003507102110035493	0.0003507102110035493
cart	-1	0.00035064018134181227	0.00035064018134181227
60bar	-1	0.00035052985072210006	0.00035052985072210006
blow	-1	0.00035021542608408676	0.00035021542608408676
blower	-1	0.00034911632282149	0.00034911632282149
blowing	-1	0.00034873365995717354	0.00034873365995717354
621	-1	0.00034855502898000054	0.00034855502898000054
sinico	-1	0.0003483738582644854	0.0003483738582644854
boot	-1	0.00034657823103798323	0.00034657823103798323
ro	-1	0.00034628614168817726	0.00034628614168817726
crank	-1	0.00034576705567580443	0.00034576705567580443
st5v	-1	0.00034558222887117395	0.00034558222887117395
remained	-1	0.00034460744725247917	0.00034460744725247917
927	-1	0.0003443424848269559	0.0003443424848269559
spilling	-1	0.0003429924419694662	0.0003429924419694662
relocated	-1	0.00034220300368069574	0.00034220300368069574
solonoid	-1	0.0003421183070602008	0.0003421183070602008
reassembled	-1	0.00034135125736440647	0.00034135125736440647
relocate	-1	0.000339824730059493	0.000339824730059493
sp5	-1	0.0003392746105791109	0.0003392746105791109
calibrated	-1	0.000339052973324626	0.000339052973324626
923	-1	0.0003381851000232335	0.0003381851000232335
relief	-1	0.0003375969719267666	0.0003375969719267666
cells	-1	0.00033746739939149485	0.00033746739939149485
relaced	-1	0.0003374286165811137	0.0003374286165811137
recognition	-1	0.00033736613220235813	0.00033736613220235813
recognizing	-1	0.00033731665617213225	0.00033731665617213225
rectifier	-1	0.00033715691044630013	0.00033715691044630013
rejecting	-1	0.0003370151778823262	0.0003370151778823262
cb17	-1	0.0003365365317684639	0.0003365365317684639
accepted	-1	0.00033622551259009304	0.00033622551259009304
catching	-1	0.0003359946252859624	0.0003359946252859624
centering	-1	0.000335111800206714	0.000335111800206714
psi	-1	0.0003345160963445954	0.0003345160963445954
rapid	-1	0.0003334539225025194	0.0003334539225025194
cold	-1	0.0003328688571016754	0.0003328688571016754
coils	-1	0.0003326329161716493	0.0003326329161716493
bundle	-1	0.0003318476100770511	0.0003318476100770511
80	-1	0.0003312704189266415	0.0003312704189266415
code	-1	0.00033092489660851694	0.00033092489660851694
coalescent	-1	0.0003304634813823166	0.0003304634813823166
burn	-1	0.00033010131054410656	0.00033010131054410656
82	-1	0.00032889904628820445	0.00032889904628820445
spliced	-1	0.00032886758679781996	0.00032886758679781996
clogging	-1	0.00032857693624864536	0.00032857693624864536
824	-1	0.0003283969641170863	0.0003283969641170863
89	-1	0.00032795838042005726	0.00032795838042005726
smoke	-1	0.0003270759443629112	0.0003270759443629112
rag	-1	0.0003267769278351791	0.0003267769278351791
bushings	-1	0.0003267697736448342	0.0003267697736448342
90	-1	0.0003267115501078799	0.0003267115501078799
remount	-1	0.00032595695935287635	0.00032595695935287635
spndle	-1	0.0003254821552587833	0.0003254821552587833
ram	-1	0.0003254821552587833	0.0003254821552587833
pyers	-1	0.0003254737975726158	0.0003254737975726158
phasing	-1	0.000325181264638412	0.000325181264638412
bleed	-1	0.00032497389928356986	0.00032497389928356986
refilled	-1	0.00032487373517523166	0.00032487373517523166
ejection	-1	0.00032437036351172684	0.00032437036351172684
dye	-1	0.00032408080040856845	0.00032408080040856845
duct	-1	0.0003239241857735296	0.0003239241857735296
taper	-1	0.00032315455692092716	0.00032315455692092716
seeing	-1	0.00032300461122889275	0.00032300461122889275
delivery	-1	0.00032235820589418876	0.00032235820589418876
drops	-1	0.000322353016650009	0.000322353016650009
scale	-1	0.0003194891167986123	0.0003194891167986123
timer	-1	0.0003193887114276716	0.0003193887114276716
destroyed	-1	0.0003191569898685972	0.0003191569898685972
dropped	-1	0.0003191242416369152	0.0003191242416369152
details	-1	0.00031910650977138	0.00031910650977138
scheduled	-1	0.00031876744370281697	0.00031876744370281697
drip	-1	0.00031797014599447356	0.00031797014599447356
tearing	-1	0.0003177167248585648	0.0003177167248585648
optic	-1	0.0003170933897758658	0.0003170933897758658
device	-1	0.00031672036237392036	0.00031672036237392036
tested	-1	0.00031669497330969945	0.00031669497330969945
drawbar	-1	0.0003158717556471582	0.0003158717556471582
temporary	-1	0.00031509288813409296	0.00031509288813409296
screaming	-1	0.00031412040375328854	0.00031412040375328854
3cr	-1	0.00031349881778923563	0.00031349881778923563
31	-1	0.00031328399970451825	0.00031328399970451825
difficulty	-1	0.0003132510284866932	0.0003132510284866932
dreher	-1	0.00031259617579102795	0.00031259617579102795
diagnosis	-1	0.0003123978458763208	0.0003123978458763208
assist	-1	0.0003123852656465606	0.0003123852656465606
technician	-1	0.0003122236201796964	0.0003122236201796964
anca	-1	0.0003121931328526814	0.0003121931328526814
tighten	-1	0.00031130264361304243	0.00031130264361304243
drawing	-1	0.00031101957143008424	0.00031101957143008424
overide	-1	0.00031099075846587954	0.00031099075846587954
ap	-1	0.00031080730189033073	0.00031080730189033073
shear	-1	0.0003101834555002182	0.0003101834555002182
enable	-1	0.00031018141709500397	0.00031018141709500397
eng	-1	0.00031010909825258807	0.00031010909825258807
second	-1	0.00031007002088355174	0.00031007002088355174
rubbing	-1	0.00030993318259147485	0.00030993318259147485
rubber	-1	0.0003097601956597788	0.0003097601956597788
cylindar	-1	0.0003096444692374672	0.0003096444692374672
systems	-1	0.0003088211415141091	0.0003088211415141091
barnes	-1	0.0003085665773786904	0.0003085665773786904
rt	-1	0.00030809450525535586	0.00030809450525535586
cup	-1	0.00030711182506059693	0.00030711182506059693
cts	-1	0.0003052428007546344	0.0003052428007546344
rpm	-1	0.0003052320291225897	0.0003052320291225897
engagement	-1	0.0003049154958036298	0.0003049154958036298
sheared	-1	0.00030479642621991643	0.00030479642621991643
500	-1	0.00030418817544131517	0.00030418817544131517
tablet	-1	0.00030414975042363385	0.00030414975042363385
3050	-1	0.00030386745730316185	0.00030386745730316185
severed	-1	0.00030351503997554503	0.00030351503997554503
data	-1	0.00030313669379941914	0.00030313669379941914
timing	-1	0.0003031203332547114	0.0003031203332547114
normal	-1	0.00030284318958477986	0.00030284318958477986
vrf	-1	0.0003022233100124778	0.0003022233100124778
massive	-1	0.0003021331736346858	0.0003021331736346858
yamazen	-1	0.00030190991963090593	0.00030190991963090593
registering	-1	0.0003016135251617955	0.0003016135251617955
maybe	-1	0.00030147022348917885	0.00030147022348917885
scroll	-1	0.00030139856952430085	0.00030139856952430085
wall	-1	0.0003010501562168762	0.0003010501562168762
searching	-1	0.0003004606964390941	0.0003004606964390941
refridgerant	-1	0.0003002866732558773	0.0003002866732558773
vib	-1	0.00029882846093004376	0.00029882846093004376
vsd	-1	0.00029859528817571796	0.00029859528817571796
relays	-1	0.00029854234280571464	0.00029854234280571464
marks	-1	0.000298229025664085	0.000298229025664085
sec	-1	0.0002978267180549341	0.0002978267180549341
material	-1	0.00029778353672867103	0.00029778353672867103
remains	-1	0.00029701818420767924	0.00029701818420767924
measuring	-1	0.00029701039418703247	0.00029701039418703247
match	-1	0.00029699992314167816	0.00029699992314167816
secure	-1	0.00029693630345747294	0.00029693630345747294
z2	-1	0.0002966734329102205	0.0002966734329102205
losses	-1	0.0002959592292764324	0.0002959592292764324
remaining	-1	0.0002958978981846622	0.0002958978981846622
seating	-1	0.0002952551547346715	0.0002952551547346715
soldered	-1	0.0002949569796249568	0.0002949569796249568
lowering	-1	0.0002941684058760818	0.0002941684058760818
sealing	-1	0.00029379745163129675	0.00029379745163129675
z3	-1	0.00029368661778943444	0.00029368661778943444
solved	-1	0.0002935869385464956	0.0002935869385464956
shifts	-1	0.00029304061927311407	0.00029304061927311407
sensory	-1	0.0002928714995643089	0.0002928714995643089
retaing	-1	0.00029242077645734557	0.00029242077645734557
saturday	-1	0.00029174491279932433	0.00029174491279932433
retightened	-1	0.0002915478232039404	0.0002915478232039404
winding	-1	0.0002911384866427044	0.0002911384866427044
satellite	-1	0.0002898300734258755	0.0002898300734258755
sackda	-1	0.0002894140812014608	0.0002894140812014608
skipping	-1	0.00028934301554684377	0.00028934301554684377
s53	-1	0.0002893279900166103	0.0002893279900166103
rvc	-1	0.0002891016224882838	0.0002891016224882838
severely	-1	0.0002888517885439499	0.0002888517885439499
wider	-1	0.0002883042283572387	0.0002883042283572387
reviewing	-1	0.00028823168191780425	0.00028823168191780425
rewelded	-1	0.00028793022400873776	0.00028793022400873776
similar	-1	0.0002879238583042992	0.0002879238583042992
sides	-1	0.00028777494915793896	0.00028777494915793896
workholding	-1	0.00028753617364873663	0.00028753617364873663
maindrive	-1	0.00028746450033244076	0.00028746450033244076
shock	-1	0.00028744140924684354	0.00028744140924684354
rollers	-1	0.00028716177708575953	0.00028716177708575953
shims	-1	0.00028701260247899227	0.00028701260247899227
shimmed	-1	0.0002869794795947263	0.0002869794795947263
machinery	-1	0.0002868685309099546	0.0002868685309099546
shafts	-1	0.00028638110504345684	0.00028638110504345684
whining	-1	0.00028600977855043917	0.00028600977855043917
say	-1	0.0002858117786188662	0.0002858117786188662
screwed	-1	0.00028554645541037095	0.00028554645541037095
x1	-1	0.0002848690920432736	0.0002848690920432736
smartscope	-1	0.00028435210701649704	0.00028435210701649704
scratching	-1	0.0002843245645242517	0.0002843245645242517
scraping	-1	0.0002836278040399375	0.0002836278040399375
scrapers	-1	0.00028337773575883387	0.00028337773575883387
shield	-1	0.0002830664493772134	0.0002830664493772134
slowing	-1	0.0002830280651969217	0.0002830280651969217
req	-1	0.00028289388124153953	0.00028289388124153953
wed	-1	0.0002828080742567328	0.0002828080742567328
saws	-1	0.0002827763297986184	0.0002827763297986184
lubricating	-1	0.0002827112322578376	0.0002827112322578376
sloppy	-1	0.0002825380812388482	0.0002825380812388482
resetting	-1	0.0002824546249315919	0.0002824546249315919
scaffold	-1	0.0002824493721517599	0.0002824493721517599
respond	-1	0.00028227672244462553	0.00028227672244462553
sc7	-1	0.00028183015162640653	0.00028183015162640653
sliding	-1	0.00028179156704835574	0.00028179156704835574
rest	-1	0.0002817086360905188	0.0002817086360905188
sequenced	-1	0.0002814967402471991	0.0002814967402471991
resulting	-1	0.0002810591308278317	0.0002810591308278317
malfunction	-1	0.00028099088331167115	0.00028099088331167115
sc11	-1	0.0002807475999375969	0.0002807475999375969
slot	-1	0.00028072717549188126	0.00028072717549188126
repiar	-1	0.00028072628835701705	0.00028072628835701705
spraying	-1	0.0002803528237858734	0.0002803528237858734
reel	-1	0.0002801714463415596	0.0002801714463415596
overfilling	-1	0.00028014696129226025	0.00028014696129226025
tape	-1	0.0002794306078283178	0.0002794306078283178
tricked	-1	0.0002790982482361737	0.0002790982482361737
tap	-1	0.0002790358483120335	0.0002790358483120335
mts	-1	0.00027882965663036084	0.00027882965663036084
trips	-1	0.0002786283250924428	0.0002786283250924428
t98	-1	0.0002784538925097021	0.0002784538925097021
package	-1	0.00027782344943373216	0.00027782344943373216
t91	-1	0.0002777469238336196	0.0002777469238336196
pallet	-1	0.00027750312597842703	0.00027750312597842703
past	-1	0.00027733313048203115	0.00027733313048203115
pc	-1	0.0002768982960007372	0.0002768982960007372
tsch	-1	0.00027681697555714954	0.00027681697555714954
struck	-1	0.00027675587695396675	0.00027675587695396675
moter	-1	0.0002765875473258644	0.0002765875473258644
subpanel	-1	0.0002763364902724854	0.0002763364902724854
subspindle	-1	0.0002756743858712207	0.0002756743858712207
sumo	-1	0.00027545815891721025	0.00027545815891721025
piping	-1	0.00027483403911281656	0.00027483403911281656
outside	-1	0.0002747953727427523	0.0002747953727427523
tuned	-1	0.00027447307451528534	0.00027447307451528534
tuesday	-1	0.00027419620801861784	0.00027419620801861784
pinion	-1	0.00027405795104189364	0.00027405795104189364
tschudin	-1	0.0002735120666613446	0.0002735120666613446
phase	-1	0.00027332117722954103	0.00027332117722954103
percio	-1	0.00027304381153683615	0.00027304381153683615
suspected	-1	0.00027279205780554675	0.00027279205780554675
tapped	-1	0.00027259171990109233	0.00027259171990109233
odd	-1	0.0002725872078473215	0.0002725872078473215
night	-1	0.00027242830219657946	0.00027242830219657946
ocean	-1	0.00027223103433457544	0.00027223103433457544
occurs	-1	0.00027209816890490327	0.00027209816890490327
nitrogen	-1	0.00027199463088999824	0.00027199463088999824
obvious	-1	0.0002712912549193704	0.0002712912549193704
toronto	-1	0.0002711524852679049	0.0002711524852679049
obtained	-1	0.0002709223507897817	0.0002709223507897817
num	-1	0.0002701750206926761	0.0002701750206926761
note	-1	0.00026995320493064295	0.00026995320493064295
nose	-1	0.00026936472546912853	0.00026936472546912853
today	-1	0.00026930259319162583	0.00026930259319162583
toggle	-1	0.0002691044442634901	0.0002691044442634901
tomorrow	-1	0.00026905957117879484	0.00026905957117879484
numatics	-1	0.0002684871078937338	0.0002684871078937338
strips	-1	0.0002683974551753179	0.0002683974551753179
touch	-1	0.00026822073482508446	0.00026822073482508446
thank	-1	0.0002678042059080601	0.0002678042059080601
os	-1	0.0002676646466955114	0.0002676646466955114
orlando	-1	0.0002676111317276473	0.0002676111317276473
original	-1	0.0002674417265817364	0.0002674417265817364
ordering	-1	0.00026714575813127693	0.00026714575813127693
team	-1	0.00026712593569872803	0.00026712593569872803
opposed	-1	0.00026701535490636336	0.00026701535490636336
tied	-1	0.0002659603447157784	0.0002659603447157784
operational	-1	0.00026578182698829185	0.00026578182698829185
training	-1	0.0002657524820409435	0.0002657524820409435
op25	-1	0.0002649295459827147	0.0002649295459827147
oor	-1	0.0002648925020869943	0.0002648925020869943
tower	-1	0.00026422199725135493	0.00026422199725135493
touching	-1	0.00026330121209480295	0.00026330121209480295
teeth	-1	0.00026322251907231646	0.00026322251907231646
tyler	-1	0.0002626740785153119	0.0002626740785153119
stopped	-1	0.00026254351167193535	0.00026254351167193535
plugs	-1	0.00026223321671572074	0.00026223321671572074
vales	-1	0.00026209187588103073	0.00026209187588103073
raise	-1	0.0002619000395373131	0.0002619000395373131
railing	-1	0.00026172281157200576	0.00026172281157200576
rags	-1	0.00026172281157200576	0.00026172281157200576
spot	-1	0.0002615428011784366	0.0002615428011784366
reaching	-1	0.0002613788696571627	0.0002613788696571627
spots	-1	0.00026135669334168834	0.00026135669334168834
q3	-1	0.0002613518897597821	0.0002613518897597821
pyer	-1	0.00026128452473928206	0.00026128452473928206
squeeling	-1	0.0002611920611984196	0.0002611920611984196
pumper	-1	0.00026089129666589353	0.00026089129666589353
middle	-1	0.000260104893843624	0.000260104893843624
mike	-1	0.0002601020450920552	0.0002601020450920552
toggles	-1	0.00025995743130198073	0.00025995743130198073
pum	-1	0.00025993442900869513	0.00025993442900869513
splashing	-1	0.00025954029133656105	0.00025954029133656105
reason	-1	0.0002594763747456849	0.0002594763747456849
melted	-1	0.0002591131813824166	0.0002591131813824166
sp4	-1	0.0002586004550334287	0.0002586004550334287
recessing	-1	0.00025759949654027836	0.00025759949654027836
realign	-1	0.0002574854597813436	0.0002574854597813436
micro	-1	0.0002573814932123062	0.0002573814932123062
received	-1	0.0002572870288635436	0.0002572870288635436
spacers	-1	0.00025705140939493175	0.00025705140939493175
vert	-1	0.00025691554698601006	0.00025691554698601006
verical	-1	0.00025655775232927844	0.00025655775232927844
venting	-1	0.00025628982657537454	0.00025628982657537454
recently	-1	0.0002562141626648592	0.0002562141626648592
min	-1	0.0002560989835735897	0.0002560989835735897
unusable	-1	0.0002557486962236167	0.0002557486962236167
potential	-1	0.0002555332567333577	0.0002555332567333577
unjam	-1	0.0002548867500416095	0.0002548867500416095
posted	-1	0.0002548188550936475	0.0002548188550936475
possibly	-1	0.0002545913618466459	0.0002545913618466459
positioning	-1	0.0002540157227420866	0.0002540157227420866
monday	-1	0.0002538335388358753	0.0002538335388358753
stepped	-1	0.00025379793092504234	0.00025379793092504234
popped	-1	0.00025362959655008505	0.00025362959655008505
stepping	-1	0.0002526399681119503	0.0002526399681119503
pocket	-1	0.0002526310498050318	0.0002526310498050318
pneumatic	-1	0.00025258925368909637	0.00025258925368909637
sticky	-1	0.00025219925502872024	0.00025219925502872024
stirring	-1	0.00025214639484382953	0.00025214639484382953
unallowed	-1	0.00025156324385162396	0.00025156324385162396
poorly	-1	0.00025154315420227954	0.00025154315420227954
providing	-1	0.0002514523186990001	0.0002514523186990001
prab	-1	0.0002514458198745747	0.0002514458198745747
